latitude,longitude,distancia_media,valor_medio_semana,volume_medio_semana,peso_medio_semana
33.89093563408887,-81.71889426112833
35.448339,-82.098297
32.339707,-80.687327
31.756573,-80.578556
32.405137,-80.931444
32.640464,-80.860935
32.539252,-81.4939
32.414333,-81.01936
32.644217,-81.189439
31.652429,-80.061725
35.730239,-83.143948
32.776782,-81.270989
31.820511,-80.907548
33.277323,-81.288714
31.648926,-80.891912
33.218272,-81.063318
32.444171,-80.455429
32.355345,-80.409701
32.125272,-80.80016
35.7036,-83.480788
32.097123,-80.9726
31.995931,-80.673061
32.144914,-80.879521
32.001353,-81.080725
32.099125,-81.215549
32.185073,-81.276765
32.154235,-81.26939
32.279092,-81.140024
32.257511,-80.961094
33.174747,-80.98777
33.228594,-81.030719
33.134437,-80.880912
33.046988,-80.862675
32.03422,-80.276792
32.698201,-80.863
37.542666,-84.069315
37.008836,-84.178583
36.740043,-83.779126
36.797305,-84.09451
31.837213,-80.886601
35.605945,-82.156515
36.790362,-83.636348
37.131777,-84.190896
32.705708,-80.993841
33.424261,-81.034996
36.799354,-84.199717
37.217953,-83.959973
36.794248,-84.21114
31.509056,-80.45897
31.566543,-80.10111
31.650177,-80.664599
33.00041,-81.487492
32.578036,-81.476789
33.432331,-81.311283
33.450346,-81.128813
33.499889,-81.147104
32.769074,-80.642915
32.682062,-80.669614
32.647408,-80.585091
32.768386,-80.862115
31.761285,-80.134896
32.633308,-80.905282
32.655164,-80.800455
34.035285,-81.560132
33.374031,-81.051223
31.480219,-80.844856
31.705787,-80.300839
31.801745,-80.235197
31.750075,-80.733338
33.370254,-82.117686
31.77541,-80.646455
34.451455,-82.348721
33.352637,-81.797181
33.203822,-81.222187
33.823728,-81.997761
33.434895,-81.309365
34.984975,-81.9264
33.209327,-81.09223
33.363397,-81.033964
33.517779,-81.228087
33.421947,-81.257737
33.208827,-81.172771
33.333121,-81.256852
33.345381,-81.156545
33.490881,-81.581964
33.32305,-81.028949
33.216937,-81.153817
33.232597,-81.070989
33.371422,-81.579831
33.303783,-80.886896
32.630768,-81.616924
33.357642,-80.94236
33.250245,-81.849203
33.490294,-81.854314
33.065213,-81.650721
32.413269,-81.483279
33.274508,-81.206108
33.222088,-81.194012
33.780019,-81.141192
34.978469,-81.963277
35.473457,-83.502839
32.695887,-81.652768
35.894318,-83.569219
