latitude,longitude,distancia_media,valor_medio_semana,volume_medio_semana,peso_medio_semana
34.859513838977776,-78.57063718528244
37.156275,-78.839752
36.274706,-81.504816
32.892368,-77.980949
37.368457,-79.944602
32.706208,-75.852969
34.217504,-76.438288
35.117589,-76.001806
31.689461,-78.154863
31.619401,-79.542342
31.619401,-79.542342
31.619401,-79.542342
31.619401,-79.542342
31.619401,-79.542342
38.296109,-83.185323
31.973204,-77.067124
36.28332,-81.142981
33.733784,-78.39445
32.407827,-76.999859
32.407827,-76.999859
33.961472,-75.198614
31.62478,-77.395776
31.62478,-77.395776
31.62478,-77.395776
31.62478,-77.395776
31.62478,-77.395776
31.62478,-77.395776
31.62478,-77.395776
32.435351,-76.286796
32.435351,-76.286796
32.435351,-76.286796
32.435351,-76.286796
32.435351,-76.286796
32.435351,-76.286796
33.504212,-75.594497
37.653889,-77.259772
34.990167,-79.9418
34.990167,-79.9418
31.652429,-80.061725
36.535993,-80.512516
36.046948,-79.679969
35.119841,-78.40976
37.720822,-76.660291
33.277323,-81.288714
32.130902,-78.496644
32.130902,-78.496644
31.999414,-78.942271
31.999414,-78.942271
31.999414,-78.942271
31.999414,-78.942271
31.999414,-78.942271
33.434145,-76.782282
33.434145,-76.782282
33.827607,-76.847039
36.08054,-78.421709
36.974557,-81.313938
36.974557,-81.313938
36.283151,-77.619549
33.079903,-80.556326
33.669722,-78.203836
35.038521,-78.509182
34.213896,-79.614653
34.676898,-77.737262
33.230032,-77.055766
33.230032,-77.055766
32.257511,-80.961094
33.617615,-76.23738
33.617615,-76.23738
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
33.792327,-78.276264
34.368609,-76.993173
35.868295,-80.575798
35.868295,-80.575798
35.868295,-80.575798
35.868295,-80.575798
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.021301,-80.594089
36.392432,-80.687758
32.185047,-80.248175
32.185047,-80.248175
34.456835,-78.218882
34.456835,-78.218882
34.456835,-78.218882
34.560986,-78.236288
34.243714,-78.720269
34.07848,-78.621207
34.07848,-78.621207
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
34.080199,-78.974134
35.024134,-78.690177
34.784244,-78.344723
34.784244,-78.344723
34.784244,-78.344723
34.784244,-78.344723
34.784244,-78.344723
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
34.662323,-78.876482
33.255179,-77.609666
32.85959,-77.098838
32.659105,-76.177933
34.096088,-76.085592
34.096088,-76.085592
33.325364,-75.72139
33.325364,-75.72139
33.325364,-75.72139
38.739195,-77.1189
38.739195,-77.1189
38.739195,-77.1189
37.89616,-80.537593
37.89616,-80.537593
37.89616,-80.537593
38.955568,-81.27647
38.955568,-81.27647
38.294001,-76.993811
38.757586,-77.769862
38.757586,-77.769862
38.757586,-77.769862
38.203173,-76.990566
38.203173,-76.990566
38.203173,-76.990566
38.540462,-77.243841
39.837575,-77.685191
38.095143,-77.253134
38.618654,-76.351995
38.533581,-76.829928
38.533581,-76.829928
38.782107,-77.567035
38.82677,-77.394301
39.072293,-78.641941
39.072293,-78.641941
39.072293,-78.641941
38.916285,-79.487911
38.916285,-79.487911
38.916285,-79.487911
38.329469,-80.923331
38.432745,-81.736849
38.432745,-81.736849
38.432745,-81.736849
38.926919,-82.241629
38.926919,-82.241629
37.45697,-76.45363
37.177606,-81.217319
