9,43,32.126023,-84.491304,7.31,0.069548,0.701,2
10,31,31.785418,-84.392620,33.43,0.342132,3.053,2
10,32,31.785418,-84.392620,28.96,0.267591,3.801,2
10,33,31.785418,-84.392620,28.33,0.216643,2.440,2
10,34,31.785418,-84.392620,28.61,0.287656,2.960,2
10,35,31.785418,-84.392620,18.57,0.183156,1.674,2
10,36,31.785418,-84.392620,37.21,0.432599,3.896,1
10,37,31.785418,-84.392620,51.78,0.460544,4.012,2
10,38,31.785418,-84.392620,40.99,0.437680,3.581,2
10,39,31.785418,-84.392620,29.01,0.189801,2.338,2
10,40,31.785418,-84.392620,33.37,0.237647,2.796,2
10,41,31.785418,-84.392620,25.63,0.177590,1.884,1
10,42,31.785418,-84.392620,30.52,0.248716,2.680,2
10,43,31.785418,-84.392620,51.66,0.487315,4.821,2
11,31,31.719236,-86.237381,10.89,0.122338,1.057,1
11,32,31.719236,-86.237381,5.76,0.048043,0.545,1
11,33,31.719236,-86.237381,4.44,0.032206,0.316,1
11,34,31.719236,-86.237381,3.57,0.030502,0.314,2
11,35,31.719236,-86.237381,5.42,0.029826,0.305,2
11,36,31.719236,-86.237381,8.54,0.064701,0.632,1
11,37,31.719236,-86.237381,7.74,0.057465,0.639,1
11,38,31.719236,-86.237381,4.04,0.017549,0.186,2
11,39,31.719236,-86.237381,5.04,0.037570,0.333,2
11,41,31.719236,-86.237381,6.45,0.061350,0.762,2
11,42,31.719236,-86.237381,4.78,0.025522,0.308,1
11,43,31.719236,-86.237381,11.64,0.073640,0.602,2
12,31,35.787792,-87.172534,36.53,0.403747,6.905,1
12,32,35.787792,-87.172534,35.29,0.617388,4.265,1
12,34,35.787792,-87.172534,13.34,0.255088,1.745,1
12,35,35.787792,-87.172534,32.52,0.281734,2.679,1
12,36,35.787792,-87.172534,30.50,0.417057,2.509,1
12,37,35.787792,-87.172534,45.10,0.448454,4.004,1
12,38,35.787792,-87.172534,27.18,0.445140,5.683,1
12,39,35.787792,-87.172534,32.26,0.311488,2.925,1
12,40,35.787792,-87.172534,33.58,0.533266,3.966,1
12,41,35.787792,-87.172534,17.34,0.179000,1.769,1
12,42,35.787792,-87.172534,55.38,0.418068,3.810,1
12,43,35.787792,-87.172534,17.01,0.222276,1.491,1
13,31,32.114888,-91.452303,4.24,0.027893,0.562,1
13,32,32.114888,-91.452303,3.87,0.023144,0.285,1
13,33,32.114888,-91.452303,3.92,0.036920,0.624,1
13,34,32.114888,-91.452303,2.34,0.019028,0.205,1
13,35,32.114888,-91.452303,3.72,0.027771,0.234,1
13,36,32.114888,-91.452303,7.05,0.062536,0.599,1
13,38,32.114888,-91.452303,8.00,0.060022,0.481,1
13,39,32.114888,-91.452303,4.56,0.048099,0.621,1
13,40,32.114888,-91.452303,7.68,0.093817,0.579,1
13,41,32.114888,-91.452303,2.44,0.014122,0.213,2
13,42,32.114888,-91.452303,4.64,0.031267,0.700,1
13,43,32.114888,-91.452303,5.85,0.048797,0.511,1
13,44,32.114888,-91.452303,1.22,0.009254,0.128,1
14,31,32.441981,-83.404303,187.69,2.482379,25.068,2
14,32,32.441981,-83.404303,148.08,2.063846,18.627,2
14,33,32.441981,-83.404303,161.88,2.123008,16.612,2
14,34,32.441981,-83.404303,164.79,1.953434,18.764,2
14,35,32.441981,-83.404303,202.73,2.429695,22.957,2
14,36,32.441981,-83.404303,158.41,1.963141,19.901,2
14,37,32.441981,-83.404303,105.03,1.766238,13.650,1
14,38,32.441981,-83.404303,382.30,3.622554,34.314,3
14,39,32.441981,-83.404303,159.86,1.893275,29.361,2
14,40,32.441981,-83.404303,215.83,2.380785,24.738,2
14,41,32.441981,-83.404303,94.28,1.428751,11.765,2
14,42,32.441981,-83.404303,215.60,2.630874,20.327,2
14,43,32.441981,-83.404303,137.44,1.451294,16.982,2
15,31,32.215795,-89.278890,17.19,0.194714,1.758,1
15,32,32.215795,-89.278890,13.08,0.142417,1.231,1
15,33,32.215795,-89.278890,9.73,0.059669,0.759,1
15,34,32.215795,-89.278890,40.82,0.469082,4.511,1
15,35,32.215795,-89.278890,21.43,0.109600,1.352,1
15,36,32.215795,-89.278890,23.55,0.195566,1.981,2
15,37,32.215795,-89.278890,17.49,0.184963,2.402,1
15,38,32.215795,-89.278890,8.24,0.098448,0.732,1
15,39,32.215795,-89.278890,16.06,0.156412,1.744,1
15,40,32.215795,-89.278890,8.71,0.081038,0.777,1
15,41,32.215795,-89.278890,2.19,0.008709,0.154,1
15,42,32.215795,-89.278890,26.55,0.261429,2.732,1
15,43,32.215795,-89.278890,5.51,0.039313,0.529,1
15,44,32.215795,-89.278890,6.21,0.079963,0.535,1
16,31,38.780257,-87.820860,29.55,0.244060,3.650,1
16,32,38.780257,-87.820860,24.00,0.323189,2.885,1
16,33,38.780257,-87.820860,7.00,0.119362,0.945,1
16,35,38.780257,-87.820860,14.16,0.133936,1.503,1
16,37,38.780257,-87.820860,3.48,0.062415,0.423,1
16,39,38.780257,-87.820860,1.13,0.003928,0.046,1
16,40,38.780257,-87.820860,10.84,0.081837,1.289,1
16,43,38.780257,-87.820860,21.61,0.258588,2.001,1
17,31,36.641396,-74.131231,6.19,0.045441,0.676,1
17,32,36.641396,-74.131231,13.58,0.113493,1.453,1
17,34,36.641396,-74.131231,8.89,0.064611,0.754,1
17,35,36.641396,-74.131231,5.58,0.061521,0.473,1
17,37,36.641396,-74.131231,6.23,0.050879,0.633,1
17,39,36.641396,-74.131231,14.78,0.122431,1.300,1
17,40,36.641396,-74.131231,5.34,0.031289,0.456,1
17,42,36.641396,-74.131231,1.96,0.010692,0.078,1
17,43,36.641396,-74.131231,11.15,0.095584,1.079,1
18,32,34.763785,-88.587363,18.17,0.223168,1.991,1
18,33,34.763785,-88.587363,7.74,0.059460,0.528,1
18,35,34.763785,-88.587363,15.63,0.187593,1.318,1
18,36,34.763785,-88.587363,4.84,0.063837,0.410,1
18,37,34.763785,-88.587363,8.23,0.081311,0.557,1
18,38,34.763785,-88.587363,4.24,0.043890,0.555,1
18,39,34.763785,-88.587363,1.22,0.014647,0.060,1
18,40,34.763785,-88.587363,14.43,0.091641,1.134,1
18,41,34.763785,-88.587363,13.60,0.169127,1.294,1
18,42,34.763785,-88.587363,3.30,0.036868,0.450,1
18,44,34.763785,-88.587363,19.05,0.170859,2.435,1
19,31,32.781648,-84.091995,48.16,0.983734,8.843,2
19,32,32.781648,-84.091995,36.73,0.576875,4.183,2
19,33,32.781648,-84.091995,26.87,0.279624,2.883,2
19,34,32.781648,-84.091995,42.35,0.490033,4.886,2
19,35,32.781648,-84.091995,33.13,0.404770,5.050,2
19,36,32.781648,-84.091995,15.77,0.139652,0.896,2
19,37,32.781648,-84.091995,9.05,0.255651,1.460,1
19,38,32.781648,-84.091995,79.09,1.090576,11.339,3
19,39,32.781648,-84.091995,46.60,0.657945,11.285,2
19,40,32.781648,-84.091995,33.37,0.413974,3.540,2
19,41,32.781648,-84.091995,42.81,0.450796,4.445,2
19,42,32.781648,-84.091995,24.24,0.200976,1.691,2
19,43,32.781648,-84.091995,41.84,0.430494,5.351,2
20,31,32.552738,-83.700376,18.28,0.169529,1.718,2
20,32,32.552738,-83.700376,40.18,0.430772,4.759,2
20,33,32.552738,-83.700376,21.00,0.217676,2.292,2
20,34,32.552738,-83.700376,21.61,0.239128,2.220,2
20,35,32.552738,-83.700376,34.93,0.536236,4.981,2
20,36,32.552738,-83.700376,19.44,0.250548,2.129,2
20,37,32.552738,-83.700376,13.65,0.122294,1.095,1
20,38,32.552738,-83.700376,40.25,0.586107,4.644,3
20,39,32.552738,-83.700376,15.22,0.152066,1.552,1
20,40,32.552738,-83.700376,24.37,0.280103,2.451,2
20,41,32.552738,-83.700376,19.20,0.199691,1.649,2
20,42,32.552738,-83.700376,25.30,0.258161,2.436,1
20,43,32.552738,-83.700376,8.25,0.053239,0.716,1
21,31,32.729165,-85.407047,34.46,0.368347,4.564,1
21,32,32.729165,-85.407047,17.70,0.216978,2.304,1
21,33,32.729165,-85.407047,29.12,0.335129,2.849,2
21,34,32.729165,-85.407047,15.65,0.188034,1.417,1
21,36,32.729165,-85.407047,42.59,0.409258,3.564,3
21,37,32.729165,-85.407047,20.28,0.159992,2.441,1
21,38,32.729165,-85.407047,13.48,0.159361,1.501,1
21,39,32.729165,-85.407047,17.89,0.200744,1.882,1
21,40,32.729165,-85.407047,39.37,0.400315,3.176,1
21,41,32.729165,-85.407047,14.99,0.075561,1.247,1
21,43,32.729165,-85.407047,43.10,0.289200,4.216,1
21,44,32.729165,-85.407047,19.34,0.307191,1.993,1
22,31,32.363414,-89.612263,1.78,0.008264,0.170,1
22,32,32.363414,-89.612263,2.62,0.036772,0.357,1
22,33,32.363414,-89.612263,2.26,0.105401,0.495,1
22,34,32.363414,-89.612263,5.14,0.039680,0.504,1
22,35,32.363414,-89.612263,4.05,0.081083,0.325,1
22,36,32.363414,-89.612263,5.95,0.046809,0.551,1
22,38,32.363414,-89.612263,8.51,0.080553,1.502,2
22,39,32.363414,-89.612263,2.95,0.023797,0.311,1
22,40,32.363414,-89.612263,6.30,0.059157,0.388,1
22,41,32.363414,-89.612263,2.10,0.019809,0.168,1
22,43,32.363414,-89.612263,6.23,0.040092,0.581,1
22,44,32.363414,-89.612263,1.07,0.009697,0.121,1
23,31,36.795778,-98.969415,28.06,0.327349,3.626,1
23,32,36.795778,-98.969415,24.08,0.134615,1.870,1
23,34,36.795778,-98.969415,5.50,0.056729,0.397,1
23,35,36.795778,-98.969415,11.01,0.066145,0.898,1
23,36,36.795778,-98.969415,7.09,0.041867,0.490,1
23,37,36.795778,-98.969415,4.91,0.218306,1.309,1
23,38,36.795778,-98.969415,27.17,0.241822,1.959,1
23,40,36.795778,-98.969415,11.73,0.120238,1.345,1
23,41,36.795778,-98.969415,15.99,0.304311,2.627,1
23,43,36.795778,-98.969415,20.86,0.219368,2.557,1
24,31,33.147399,-89.246438,3.51,0.043085,0.242,1
24,32,33.147399,-89.246438,10.53,0.075651,1.552,1
24,34,33.147399,-89.246438,7.12,0.077571,1.617,1
24,36,33.147399,-89.246438,2.45,0.015342,0.131,1
24,38,33.147399,-89.246438,5.35,0.067051,0.549,1
24,40,33.147399,-89.246438,3.47,0.021492,0.339,1
24,42,33.147399,-89.246438,5.71,0.042655,0.361,1
25,31,32.043014,-91.543464,32.41,0.371257,4.168,2
25,32,32.043014,-91.543464,42.19,0.416688,4.215,2
25,33,32.043014,-91.543464,24.38,0.341499,2.530,2
25,34,32.043014,-91.543464,44.77,0.431101,4.418,2
25,35,32.043014,-91.543464,23.47,0.262313,2.507,2
25,36,32.043014,-91.543464,48.77,0.550331,5.162,2
25,37,32.043014,-91.543464,51.78,0.579800,4.646,2
25,38,32.043014,-91.543464,16.72,0.129792,2.117,3
25,39,32.043014,-91.543464,45.89,0.466907,5.463,2
25,40,32.043014,-91.543464,38.36,0.552067,3.745,2
25,41,32.043014,-91.543464,47.51,0.520429,6.473,2
25,42,32.043014,-91.543464,54.54,0.529512,7.552,2
25,43,32.043014,-91.543464,21.16,0.209157,1.834,2
25,44,32.043014,-91.543464,9.02,0.051688,0.560,1
26,32,38.046699,-88.095410,50.98,0.423700,5.259,1
26,34,38.046699,-88.095410,27.06,0.313921,3.256,1
26,35,38.046699,-88.095410,1.45,0.013514,0.066,1
26,36,38.046699,-88.095410,59.51,0.580368,6.155,1
26,38,38.046699,-88.095410,31.07,0.322211,4.631,1
26,40,38.046699,-88.095410,42.81,0.387169,5.272,1
26,42,38.046699,-88.095410,22.48,0.173405,2.076,1
27,31,33.160473,-88.981067,13.62,0.099094,1.273,1
27,32,33.160473,-88.981067,11.69,0.099090,1.076,1
27,33,33.160473,-88.981067,8.03,0.083014,0.703,1
27,34,33.160473,-88.981067,2.47,0.031911,0.156,1
27,35,33.160473,-88.981067,2.81,0.049024,0.759,1
27,36,33.160473,-88.981067,15.55,0.135998,1.465,2
27,37,33.160473,-88.981067,14.35,0.127051,1.627,1
27,38,33.160473,-88.981067,7.29,0.128716,0.831,1
27,39,33.160473,-88.981067,10.66,0.084075,1.011,1
27,40,33.160473,-88.981067,8.81,0.090042,1.183,1
27,41,33.160473,-88.981067,16.41,0.124928,1.655,3
27,42,33.160473,-88.981067,8.90,0.074256,0.792,1
27,43,33.160473,-88.981067,12.34,0.167052,1.674,1
27,44,33.160473,-88.981067,2.57,0.025289,0.090,1
28,31,35.656614,-89.235965,21.72,0.230227,1.982,1
28,34,35.656614,-89.235965,20.60,0.264289,2.036,1
28,35,35.656614,-89.235965,8.67,0.096913,1.090,1
28,36,35.656614,-89.235965,4.74,0.058280,0.607,1
28,38,35.656614,-89.235965,22.37,0.253267,2.359,2
28,39,35.656614,-89.235965,10.68,0.127280,1.343,1
28,40,35.656614,-89.235965,11.11,0.098183,1.088,1
28,42,35.656614,-89.235965,17.88,0.247803,2.569,1
28,43,35.656614,-89.235965,4.36,0.053742,0.517,1
29,31,31.623780,-85.417667,106.33,1.200973,10.710,2
29,32,31.623780,-85.417667,98.16,0.926667,7.820,2
29,33,31.623780,-85.417667,98.51,0.923161,10.030,2
29,34,31.623780,-85.417667,279.57,2.362618,22.163,2
29,35,31.623780,-85.417667,60.51,0.581168,5.406,2
29,36,31.623780,-85.417667,100.58,0.875009,9.648,2
29,37,31.623780,-85.417667,166.53,1.306635,15.642,2
29,38,31.623780,-85.417667,125.69,1.025370,10.428,2
29,39,31.623780,-85.417667,121.67,1.072964,11.554,2
29,40,31.623780,-85.417667,439.02,3.575344,38.441,2
29,41,31.623780,-85.417667,90.18,0.826739,10.099,2
29,42,31.623780,-85.417667,211.83,1.248466,13.394,2
29,43,31.623780,-85.417667,108.87,0.988063,9.047,2
30,31,32.257673,-86.594735,30.84,0.320232,2.813,2
30,32,32.257673,-86.594735,32.32,0.496874,3.991,2
30,33,32.257673,-86.594735,25.41,0.273659,2.934,2
30,34,32.257673,-86.594735,34.45,0.278567,2.923,2
30,35,32.257673,-86.594735,44.03,0.367160,3.390,2
30,36,32.257673,-86.594735,31.01,0.252864,2.171,2
30,37,32.257673,-86.594735,39.54,0.387536,4.957,2
30,38,32.257673,-86.594735,21.60,0.209089,2.245,2
30,39,32.257673,-86.594735,30.34,0.299434,2.899,2
30,40,32.257673,-86.594735,36.54,0.319298,4.043,2
30,41,32.257673,-86.594735,21.70,0.214265,2.655,2
30,42,32.257673,-86.594735,46.17,0.540752,6.165,2
30,43,32.257673,-86.594735,59.04,0.474433,5.341,2
30,44,32.257673,-86.594735,3.37,0.025311,0.342,1
31,33,35.456601,-90.988340,12.53,0.101337,1.393,1
31,35,35.456601,-90.988340,25.80,0.236836,2.367,1
31,36,35.456601,-90.988340,1.19,0.003258,0.076,1
31,38,35.456601,-90.988340,12.44,0.141585,1.779,1
31,39,35.456601,-90.988340,14.45,0.169646,1.692,1
31,41,35.456601,-90.988340,17.66,0.277828,2.087,1
31,43,35.456601,-90.988340,6.82,0.109713,0.656,1
32,31,31.651303,-84.620818,21.97,0.224312,2.467,2
32,32,31.651303,-84.620818,39.79,0.363644,3.720,2
32,33,31.651303,-84.620818,26.99,0.266733,2.518,2
32,34,31.651303,-84.620818,25.44,0.228920,2.045,2
32,35,31.651303,-84.620818,32.10,0.265403,2.714,2
32,36,31.651303,-84.620818,68.93,0.853707,8.700,2
32,37,31.651303,-84.620818,28.64,0.271939,2.410,2
32,38,31.651303,-84.620818,30.76,0.367270,3.602,2
32,39,31.651303,-84.620818,22.42,0.219210,2.447,2
32,40,31.651303,-84.620818,6.26,0.062001,0.822,2
32,41,31.651303,-84.620818,23.48,0.268509,2.633,2
32,42,31.651303,-84.620818,20.08,0.184769,1.661,2
32,43,31.651303,-84.620818,26.45,0.436710,3.397,2
33,31,35.644291,-87.839487,515.31,9.362679,81.424,3
33,32,35.644291,-87.839487,604.19,8.525466,82.001,3
33,33,35.644291,-87.839487,467.86,6.600886,55.310,3
33,34,35.644291,-87.839487,477.06,7.600200,65.802,3
33,35,35.644291,-87.839487,581.49,7.355138,67.330,3
33,36,35.644291,-87.839487,406.34,5.900926,50.780,2
33,37,35.644291,-87.839487,576.00,10.592501,80.519,3
33,38,35.644291,-87.839487,440.15,7.095340,53.314,3
33,39,35.644291,-87.839487,488.77,6.195976,60.484,3
33,40,35.644291,-87.839487,575.49,6.771160,64.385,3
33,41,35.644291,-87.839487,267.46,4.389271,34.237,2
33,42,35.644291,-87.839487,565.30,8.231525,75.823,3
33,43,35.644291,-87.839487,415.66,5.327555,46.535,3
33,44,35.644291,-87.839487,117.49,1.608600,16.482,1
34,31,31.437370,-89.701064,41.45,0.399042,4.055,2
34,32,31.437370,-89.701064,25.23,0.213158,2.419,1
34,33,31.437370,-89.701064,47.62,0.524969,5.377,2
34,34,31.437370,-89.701064,35.53,0.552377,5.675,2
34,35,31.437370,-89.701064,36.10,0.404385,4.760,2
34,36,31.437370,-89.701064,47.39,0.446154,4.692,2
34,37,31.437370,-89.701064,46.66,0.540009,4.825,2
34,38,31.437370,-89.701064,59.37,0.470987,6.413,2
34,39,31.437370,-89.701064,35.53,0.396262,4.533,2
34,40,31.437370,-89.701064,37.14,0.542276,5.576,2
34,41,31.437370,-89.701064,29.35,0.254064,2.929,2
34,42,31.437370,-89.701064,82.68,1.003774,8.989,2
34,43,31.437370,-89.701064,35.46,0.488562,5.214,2
34,44,31.437370,-89.701064,16.77,0.204770,1.923,1
35,31,32.057401,-84.313997,63.98,0.662835,7.130,2
35,32,32.057401,-84.313997,60.09,0.716403,6.815,2
35,33,32.057401,-84.313997,64.28,0.853248,9.517,2
35,34,32.057401,-84.313997,74.27,0.799869,8.414,2
35,35,32.057401,-84.313997,48.51,0.718207,7.990,2
35,36,32.057401,-84.313997,72.49,0.907139,7.878,2
35,37,32.057401,-84.313997,35.24,0.391356,4.923,1
35,38,32.057401,-84.313997,164.59,1.860800,31.484,3
35,39,32.057401,-84.313997,61.31,0.600148,6.904,2
35,40,32.057401,-84.313997,84.31,0.935273,9.891,2
35,41,32.057401,-84.313997,97.62,1.073839,10.728,2
35,42,32.057401,-84.313997,98.91,1.118520,13.138,2
35,43,32.057401,-84.313997,147.27,1.304987,15.738,2
36,31,32.774141,-91.414541,63.99,0.793366,8.200,2
36,32,32.774141,-91.414541,46.67,0.646729,5.926,2
36,33,32.774141,-91.414541,80.50,0.566210,8.479,2
36,34,32.774141,-91.414541,57.26,0.632498,10.826,2
36,35,32.774141,-91.414541,41.90,0.395978,5.587,2
36,36,32.774141,-91.414541,30.51,0.451650,4.320,2
36,37,32.774141,-91.414541,38.72,0.456380,6.719,1
36,38,32.774141,-91.414541,89.30,1.082894,19.325,3
36,39,32.774141,-91.414541,49.40,0.354049,6.169,2
36,40,32.774141,-91.414541,63.35,0.665500,10.486,2
36,41,32.774141,-91.414541,71.21,0.637293,6.888,2
36,42,32.774141,-91.414541,92.90,0.822106,12.833,2
36,43,32.774141,-91.414541,56.25,0.651495,9.410,2
36,44,32.774141,-91.414541,38.51,0.326521,6.266,1
37,31,31.159063,-87.043141,18.24,0.185519,1.970,1
37,32,31.159063,-87.043141,30.91,0.292993,2.789,1
37,33,31.159063,-87.043141,15.72,0.218701,1.457,1
37,34,31.159063,-87.043141,12.45,0.119716,0.973,1
37,35,31.159063,-87.043141,23.05,0.273498,2.372,1
37,36,31.159063,-87.043141,18.97,0.191401,1.971,2
37,38,31.159063,-87.043141,46.51,0.477315,4.753,1
37,39,31.159063,-87.043141,13.31,0.145625,1.994,1
37,40,31.159063,-87.043141,22.36,0.182446,2.188,1
37,41,31.159063,-87.043141,34.19,0.330111,2.714,2
37,42,31.159063,-87.043141,26.95,0.236285,3.594,1
37,43,31.159063,-87.043141,44.69,0.378540,5.840,1
38,31,32.008234,-94.911414,35.06,0.227474,2.175,2
38,32,32.008234,-94.911414,58.44,0.575637,4.333,1
38,33,32.008234,-94.911414,42.89,0.462889,4.055,1
38,34,32.008234,-94.911414,48.17,0.498918,4.244,2
38,35,32.008234,-94.911414,26.02,0.293037,1.893,2
38,36,32.008234,-94.911414,21.13,0.283570,3.106,1
38,37,32.008234,-94.911414,61.04,0.676749,5.492,2
38,38,32.008234,-94.911414,40.69,0.380324,3.528,1
38,39,32.008234,-94.911414,80.26,0.482604,4.267,2
38,40,32.008234,-94.911414,41.35,0.390330,3.418,1
38,41,32.008234,-94.911414,11.20,0.153102,1.530,1
38,42,32.008234,-94.911414,22.28,0.172723,2.350,1
38,43,32.008234,-94.911414,20.82,0.257759,2.434,2
39,32,34.383928,-86.761308,1.21,0.008083,0.131,1
39,34,34.383928,-86.761308,1.26,0.007404,0.072,1
39,36,34.383928,-86.761308,1.23,0.007109,0.098,1
39,40,34.383928,-86.761308,2.20,0.016928,0.243,1
39,42,34.383928,-86.761308,1.33,0.010252,0.085,1
40,31,35.558717,-89.313703,62.41,0.699980,6.603,2
40,32,35.558717,-89.313703,35.73,0.461868,3.474,2
40,33,35.558717,-89.313703,24.72,0.252799,2.668,2
40,34,35.558717,-89.313703,34.64,0.398713,3.145,2
40,35,35.558717,-89.313703,36.65,0.399137,4.292,2
40,36,35.558717,-89.313703,66.72,0.689915,6.858,2
40,37,35.558717,-89.313703,16.10,0.168525,1.348,1
40,38,35.558717,-89.313703,46.79,0.534567,5.399,3
40,39,35.558717,-89.313703,26.06,0.197636,2.356,2
40,40,35.558717,-89.313703,46.69,0.627204,6.510,2
40,41,35.558717,-89.313703,43.18,0.478470,3.170,2
40,42,35.558717,-89.313703,32.38,0.361050,3.624,2
